filename,image_name,class,class_index,description
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7540,CN_type_7540_cn_coin_29842_p_merged.jpg,7540,59,"Diademed head of deified Alexander the Great with horn of Ammon, right."",""Athena (Nikephoros) enthroned left, holding Nike in outstretched right hand, left arm resting on shield behind in background, transverse spear in exergue, ornate trident to left in inner left field, monogram on throne, monogram."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7546,CN_type_7546_cn_coin_10388_p_merged.jpg,7546,60,"Horse prancing right below, monogram."",""Vine with four bunches of grapes, two on each side, within linear square below, monogram."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7557,CN_type_7557_BNF_Platzhalter_cn_coin_13212_o_merged.jpg,7557,61,"Horse prancing right below, monogram."",""Vine with four bunches of grapes, two on each side, within linear square below, monogram."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7686,CN_type_7686_cn_coin_10410_p_merged.jpg,7686,62,"Radiate head of Caracalla, right."",""Artemis standing facing, head left, wearing long garment and fluttering chlamys, holding bow in right hand, drawing arrow with left hand from quiver at shoulder at her feet, stag standing left, looking upwards. Ground line. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7696,CN_type_7696_cn_coin_31174_p_merged.jpg,7696,63,"Radiate and cuirassed bust of Macrinus, right."",""Homonoia standing facing, head left, holding patera in outstretched right hand over lighted and garlanded altar and cornucopia in left arm."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7697,CN_type_7697_BNF_Platzhalter_cn_coin_13224_o_merged.jpg,7697,64,"Diademed and draped bust of Julia Mamaea, right."",""Turreted city goddess standing facing, head left, wearing long garment, holding patera in outstretched right hand, left resting on sceptre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7702,CN_type_7702_cn_coin_32171_p_merged.jpg,7702,65,"Radiate and cuirassed bust of Macrinus, right."",""Hades-Serapis enthroned left, bare-chested,wearing kalathos, extending right hand over Cerberus, left, holding sceptre in left arm. Ground line. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7803,CN_type_7803_cn_coin_30458_p_merged.jpg,7803,66,"Diademed and draped bust of Julia Mamaea, right."",""Demeter standing left, wearing long garment, holding two ears of corn in right hand, left resting on long torch. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\7910,CN_type_7910_BNF_Platzhalter_cn_coin_31211_o_merged.jpg,7910,67,"Radiate bust of Gordian III, right, wearing cuirass and paludamentum. Border of dots."",""Eagle standing facing on altar, head right, wings half-spread, holding wreath in beak, between two standards, each of them decorated with a star with eight rays. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\8167,CN_type_8167_cn_coin_31516_p_merged.jpg,8167,68,"Corinthian helmet, left."",""Incuse square."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\8453,CN_type_8453_BNF_41767991_cn_coin_23394_o_merged.jpg,8453,69,"Diademed and draped bust of Julia Domna, right."",""Athena standing facing, head left, wearing crested helmet and long garment, holding shield in right hand and left resting on spear. Ground line. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\8455,CN_type_8455_BNF_41742278_cn_coin_21462_o_merged.jpg,8455,70,"Diademed and draped bust of Julia Domna, right."",""Veiled Hera standing facing, head left, wearing long garment, holding patera in outstretched right hand, left resting on sceptre. Ground line. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\8461,CN_type_8461_BNF_41767998_cn_coin_23401_o_merged.jpg,8461,71,"Laureate head of youthful Caracalla, right."",""Nude Dionysus standing facing, head left, wearing boots, holding cantharus in right hand over a panther seated left, head upwards, with raised forepaw, pelleted and filleted thyrsus in left arm. Groundline. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\858,CN_type_858_BNF_766_cn_coin_2701_o_merged.jpg,858,72,"Head of youthful Geta, right. Border of dots."",""Winged caduceus. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\859,CN_type_859_BNF_757_cn_coin_2749_o_merged.jpg,859,73,"Radiate bust of bearded Geta, left, drapery on right shoulder."",""Agonistic table, left, surmounted by prize crown with two palm branches, between two purses below, amphora. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\863,CN_type_863_BNF_763_cn_coin_4121_o_merged.jpg,863,74,"Laureate bust of bearded Geta, right, wearing paludamentum on left shoulder."",""Dolphin swimming left between two tunnies, upper swimming to right, lower swimming to left."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\864,CN_type_864_cn_coin_4265_p_merged.jpg,864,75,"Head of bearded Geta, right. Border of dots."",""Bunch of grapes on vine branch to left, a leaf. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\8751,CN_type_8751_BNF_360_cn_coin_1271_o_merged.jpg,8751,76,"Laureate head of bearded Geta, right."",""Nemesis (Aequitas) standing facing, head left, wearing long garment, holding scales in right hand and cornucopia in left arm. Ground line. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\945,CN_type_945_BNF_742_cn_coin_6864_o_merged.jpg,945,77,"Cock standing right."",""Caduceus."
